<<<<<<< HEAD
Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
showerhead,itemfoundinroom,"yitemfoundinroom,item,room",bathroom,670,anonymous-876ec4e5-582287d0-000c0e62,2012-12-24T16:12:43-05:00
facebook,competeswith,"ycompeteswith,company,company",amazon_com,670,anonymous-876ec4e5-582287d0-000c0e62,2012-12-24T16:13:33-05:00
telephone,itemfoundinroom,"nitemfoundinroom,item,room",bathroom,670,anonymous-876ec4e5-582287d0-000c0e62,2012-12-24T17:26:46-05:00
shrimp,arthropodandotherarthropod,"yarthropodandotherarthropod,arthropod,arthropod",arthropods,668,anonymous-236d4ce0-1c0f1275-0f5cd718,2012-12-24T23:31:11-05:00
notable_astronauts,astronautssuchasaustronauts,"ninverseofastronautsuchasastronaut,astronaut,astronaut",alan_shepard,534,anonymous-d8ae3f91-01929299-f37bfda9,2012-12-26T12:31:24-05:00
brainfuck,haswikipediaurl,"yhaswikipediaurl,programminglanguage,http",//en.wikipedia.org/wiki/Brainfuck,652,anonymous-ae51e418-dfe64b6c-69ec88e7,2012-12-26T15:46:33-05:00
trakai,citylocatedincountry,"ycountrycities,country,country",lithuania,689,anonymous-d8ae3f91-01929299-f37bfda9,2012-12-27T14:15:43-05:00
lithuania,countrycurrency,"ycountrycurrency,country,currency",litas,689,anonymous-d8ae3f91-01929299-f37bfda9,2012-12-27T14:15:46-05:00
david_bowie,musicartistgenre,"ymusicartistgenre,musicartist,musicgenre",pop,680,anonymous-15ccc513-e0aaa5cf-77f52f1b,2012-12-28T06:54:55-05:00
english,languageofuniversity,"ylanguageofuniversity,language,university",concordia_university,686,anonymous-a2aec728-de4760e6-712c8782,2012-12-28T15:50:11-05:00
quentin_tarantino,directordirectedmovie,"ydirectordirectedmovie,director,movie",kill_bill,670,anonymous-a2aec728-de4760e6-712c8782,2012-12-28T16:08:11-05:00
quentin_tarantino,directordirectedmovie,"ydirectordirectedmovie,director,movie",kill_bill,670,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:57-05:00
ministry,synonymfor,"ysynonymfor,everypromotedthing,everypromotedthing",department,670,anonymous-a2aec728-de4760e6-712c8782,2012-12-28T16:09:00-05:00
lentils,agriculturalproductcookedwithagriculturalproduct,"yagriculturalproductcookedwithagriculturalproduct,food,agriculturalproduct",spices,670,anonymous-912284f3-e859e078-77f52f1b,2012-12-30T11:57:08-05:00
steve_mandanda,haswikipediaurl,"yhaswikipediaurl,athlete,http",//en.wikipedia.org/wiki/Steve%20Mandanda,650,anonymous-0e7a4690-745a85b0-c231585c,2013-01-01T21:35:42-05:00
cathleen_synge_morawetz,haswikipediaurl,"yhaswikipediaurl,scientist,http",//en.wikipedia.org/wiki/Cathleen%20Synge%20Morawetz,656,anonymous-29545cef-c8b2deb8-77f52f1b,2013-01-02T14:51:24-05:00
austin_museum_of_art,museumincity,"ymuseumincity,museum,city",austin,689,anonymous-29545cef-c8b2deb8-77f52f1b,2013-01-02T14:52:33-05:00
michael_jackson,musicianinmusicartist,"ymusicianinmusicartist,musician,musicartist",jackson_five,667,anonymous-f137ca61-91233112-77f52f1b,2013-01-02T19:50:12-05:00
cook_top,itemfoundinroom,"yitemfoundinroom,item,room",kitchen,689,anonymous-7106b21f-218f3e08-77f52f1b,2013-01-03T13:28:47-05:00
president_elect_barack_obama,politicianusendorsedbypoliticianus,"npoliticianusendorsedbypoliticianus,politicianus,politicianus",bush,689,anonymous-f4c17a9e-74505000-6032be53,2013-01-03T19:07:34-05:00
key_arena,attractionofcity,"ycityattractions,city,city",seattle,689,anonymous-f4c17a9e-74505000-6032be53,2013-01-03T19:23:30-05:00
san_francisco_international,airportincity,"yairportincity,airport,city",san_francisco,689,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:25:38-05:00
mitt_romney,politicianusholdsoffice,"npoliticianusholdsoffice,politicianus,politicaloffice",president,689,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:26:34-05:00
public_enemy,musicartistgenre,"ymusicartistgenre,musicartist,musicgenre",rap,683,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:27:00-05:00
philadelphia_enquirer,newspaperincity,"ynewspaperincity,newspaper,city",philadelphia,689,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:28:09-05:00
dogs,animalistypeofanimal,"yanimalistypeofanimal,animal,animal",indoor_pets,673,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:29:02-05:00
soccer,sportusesequipment,"ysportusesequipment,sport,sportsequipment",net,676,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:30:31-05:00
hit,agentparticipatedinevent,"nagentparticipatedinevent,agent,event",series,676,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:31:15-05:00
doha,citycapitalofcountry,"ycitycapitalofcountry,city,country",qatar,689,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:31:49-05:00
horse,animalistypeofanimal,"yanimalistypeofanimal,animal,animal",animals,673,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:05:56-05:00
louvre,buildinglocatedincity,"ybuildinglocatedincity,building,city",paris,689,anonymous-ed85bf00-7ffad985-fad0c1fb,2013-01-04T09:39:17-05:00
louvre,buildinglocatedincity,"ybuildinglocatedincity,building,city",paris,689,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:53:35-05:00
slovenia,countryalsoknownas,"ncountryalsoknownas,country,country",croatia,245,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:48:41-05:00
cakes,bakedgoodservedwithbeverage,"ybakedgoodservedwithbeverage,bakedgood,beverage",cream,674,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:54:37-05:00
office,synonymfor,"nsynonymfor,everypromotedthing,everypromotedthing",health,661,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:57:42-05:00
invisible_man,bookwriter,"ywriterwrotebook,writer,writer",ralph_ellison,598,anonymous-0d462b73-c00d4ef2-3372b3be,2013-01-07T03:06:48-05:00
croatia,countryalsoknownas,"ncountryalsoknownas,country,country",macedonia,241,anonymous-285baba9-48358eb5-e7944406,2013-01-07T06:48:00-05:00
spreadsheet,haswikipediaurl,"yhaswikipediaurl,item,http",//en.wikipedia.org/wiki/Spreadsheet,646,anonymous-416e8c30-a21cb991-94744b33,2013-01-07T06:48:02-05:00
matt_hasselbeck,athleteplayssport,"yathleteplayssport,athlete,sport",football,689,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:10:18-05:00
zofran,drugpossiblytreatsphysiologicalcondition,"ydrugpossiblytreatsphysiologicalcondition,drug,physiologicalcondition",nausea,683,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:15:46-05:00
football,sporthassportsteamposition,"ysporthassportsteamposition,sport,sportsteamposition",tackle,683,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:19:40-05:00
physicians,professionistypeofprofession,"yprofessionistypeofprofession,profession,profession",staff,679,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:20:14-05:00
barack_obama_s,politicianusholdsoffice,"ypoliticianusholdsoffice,politicianus,politicaloffice",president,689,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:22:29-05:00
native_bees,animalsuchasinvertebrate,"nanimalsuchasinvertebrate,animal,invertebrate",insects,689,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:22:47-05:00
peachtree_street,streetincity,"yagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",atlanta,689,anonymous-e7001028-2c6ff6a6-b7c6eb12,2013-01-09T05:14:40-05:00
he,persongraduatedschool,"npersongraduatedschool,person,school",harvard,226,anonymous-c9c2acb4-827d25e5-1e30fb76,2013-01-09T06:56:48-05:00
ohio,statehascapital,"ystatehascapital,stateorprovince,city",columbus,689,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:20-05:00
hungary,countrylocatedingeopoliticallocation,"ncountrylocatedingeopoliticallocation,country,geopoliticallocation",states,512,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:39-05:00
ma,politicianholdsoffice,"npoliticianholdsoffice,politician,politicaloffice",president,688,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:59-05:00
crops,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",wheat,685,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:56:05-05:00
workshop,subpartof,"nsubpartof,everypromotedthing,everypromotedthing",air,689,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:56:08-05:00
english,languageofuniversity,"ylanguageofuniversity,language,university",kansas_state,686,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:57:28-05:00
bed,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",one_bedroom_cottages,683,anonymous-002923c3-0bba9636-aaab5ab1,2013-01-10T02:52:41-05:00
technologies,academicprogramatuniversity,"nacademicprogramatuniversity,academicfield,university",college,683,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:43:46-05:00
whole_grain_bread,bakedgoodservedwithbeverage,"ybakedgoodservedwithbeverage,bakedgood,beverage",salad,683,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:44:15-05:00
andrea,persongraduatedfromuniversity,"npersongraduatedfromuniversity,person,university",college,689,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:45:51-05:00
seattle,citylocatedinstate,"ycitylocatedinstate,city,stateorprovince",washington,689,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:46:08-05:00
denver_international,airportincity,"yairportincity,airport,city",denver,689,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:46:31-05:00
charcoal,chemicalistypeofchemical,"nchemicalistypeofchemical,chemical,chemical",gas,689,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:46:46-05:00
flowers,agriculturalproductcamefromcountry,"yagriculturalproductcamefromcountry,agriculturalproduct,country",denmark,683,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:08:46-05:00
pepper,agriculturalproductcookedwithagriculturalproduct,"yinverseofagriculturalproductcookedwithagricultureproduct,agriculturalproduct,agriculturalproduct",basil,668,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:16:47-05:00
alexander_the_great,personhascitizenship,"ypersonhascitizenship,monarch,country",macedonia,683,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:19:35-05:00
neural_networks,mlareaexpert,"ymlauthorexpertin,personus,personus",tom_mitchell,406,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:26:53-05:00
american_astronauts,astronautssuchasaustronauts,"yinverseofastronautsuchasastronaut,male,male",neil_armstrong,668,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:32:57-05:00
notable_astronauts,astronautssuchasaustronauts,"yinverseofastronautsuchasastronaut,male,male",neil_armstrong,668,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:33:00-05:00
steven_armstrong,haswikipediaurl,"yhaswikipediaurl,personaustralia,http",//en.wikipedia.org/wiki/Steven%20Armstrong,659,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:34:00-05:00
otakon,haswikipediaurl,"yhaswikipediaurl,convention,http",//en.wikipedia.org/wiki/Otakon,652,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:40:48-05:00
tekkoshocon,haswikipediaurl,"yhaswikipediaurl,convention,http",//en.wikipedia.org/wiki/Tekkoshocon,652,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:41:38-05:00
philcon,haswikipediaurl,"yhaswikipediaurl,convention,http",//en.wikipedia.org/wiki/Philcon,652,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:43:40-05:00
ants,animaleatfood,"ninverseofanimaleatfood,food,food",plant_species,447,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:58:26-05:00
sheep,animaleatfood,"yinverseofanimaleatfood,food,food",vegetation,670,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:58:50-05:00
grizzly_bears,animaleatfood,"yinverseofanimaleatfood,food,food",vegetation,670,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:58:56-05:00
bears,animaleatfood,"yinverseofanimaleatfood,food,food",vegetation,688,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:59:00-05:00
pine,plantincludeplant,"ninverseofplantincludeplant,food,food",vegetation,596,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:59:03-05:00
mississippi_river,riveremptiesintoriver,"ninverseofriveremptiesintoriver,skiarea,skiarea",ohio_river,547,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T16:06:46-05:00
biology,academicfieldsuchasacademicfield,"yinverseofacademicfieldsuchasacademicfield,academicfield,academicfield",genomics,683,anonymous-4ab747d2-f33ef13d-b7c6eb12,2013-01-10T22:59:14-05:00
world_number_one_rafael_nadal,teammate,"nteammate,athlete,athlete",roddick,689,anonymous-5934fc14-b81f49d8-87ba1971,2013-01-11T10:36:44-05:00
trousers,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",tie,676,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:55:54-05:00
chocolate_chip_cookies,bakedgoodservedwithbeverage,"ybakedgoodservedwithbeverage,bakedgood,beverage",chocolate,685,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:56:35-05:00
kansas,statehascapital,"ystatehascapital,stateorprovince,city",topeka,689,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:56:54-05:00
pine,plantincludeplant,"nplantincludeplant,plant,plant",trees,683,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:57:24-05:00
eastern_conference,sportsgamescore,"nsportsgamescore,sportsgame,gamescore",3-2,689,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:58:33-05:00
ryanair,hasofficeincity,"yhasofficeincity,company,city",glasgow,676,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:59:45-05:00
australasian_meat_industry_employees_union,haswikipediaurl,"yhaswikipediaurl,tradeunion,http",//en.wikipedia.org/wiki/Australasian%20Meat%20Industry%20Employees%20Union,658,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:22:01-05:00
toronto_blue_jays,teamalsoknownas,"nteamalsoknownas,sportsteam,sportsteam",yankees,689,anonymous-8363b49f-8b58dd97-e7b39764,2013-01-13T03:30:22-05:00
toronto_blue_jays,teamalsoknownas,"-teamalsoknownas,,",yankees,689,bkisiel,2013-01-21T11:42:43-05:00
toronto_blue_jays,teamalsoknownas,"-teamalsoknownas,sportsteam,sportsteam",yankees,689,bkisiel,2013-01-21T11:42:43-05:00
badminton,sportschoolincountry,"ysportschoolincountry,sport,country",england,689,anonymous-cdcbe759-bef24080-f6ec0793,2013-01-14T11:30:09-05:00
engineers,subpartof,"nsubpartof,everypromotedthing,everypromotedthing",air,689,anonymous-cdcbe759-bef24080-f6ec0793,2013-01-14T11:30:36-05:00
ohio_state_university,teamplayssport,"yteamplayssport,sportsteam,sport",basketball,689,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T08:23:22-05:00
apple,acquired,"yacquired,company,newspaper",next,689,anonymous-b5d54504-a46f5cfd-bbfe4ab4,2013-01-16T04:45:27-05:00
whole_grains,agriculturalproductincludingagriculturalproduct,"nagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",barley,680,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:34:28-05:00
columbia,cityalsoknownas,"ncityalsoknownas,city,city",district,682,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:34:35-05:00
dioxide,chemicalistypeofchemical,"nchemicalistypeofchemical,chemical,chemical",acidic_gases,682,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:34:54-05:00
alexandre_dumas,agentcontributedtocreativework,"yagentcontributedtocreativework,agent,creativework",the_count_of_monte_cristo,679,anonymous-0f7bfc2d-eef64fae-0a2e1457,2013-01-17T09:06:04-05:00
eastern_conference,sportsgamewinner,"ysportsgamewinner,sportsgame,sportsteam",celtics,689,anonymous-0f7bfc2d-eef64fae-0a2e1457,2013-01-17T09:07:01-05:00
literature,academicprogramatuniversity,"nacademicprogramatuniversity,academicfield,university",college,683,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:45:01-05:00
cincinnati,teamplayssport,"nteamplayssport,sportsteam,sport",football,689,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:45:38-05:00
honda,automobilemakercardealersinstateorprovince,"nautomobilemakercardealersinstateorprovince,automobilemaker,stateorprovince",iowa,683,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:46:28-05:00
anarcho_syndicalism,haswikipediaurl,"yhaswikipediaurl,sociopolitical,http",//en.wikipedia.org/wiki/Anarcho%2Dsyndicalism,649,anonymous-152869ce-5e910272-0a2e1457,2013-01-18T13:11:41-05:00
muktinath,placeofworshippracticesreligion,"yreligionusesplaceofworship,religion,religion",hinduism,689,anonymous-bac801ab-eb9e2c82-d77061fd,2013-01-18T14:34:52-05:00
ju_jitsu,sportschoolincountry,"ysportschoolincountry,sport,country",japan,685,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:57:45-05:00
richard_nixon,politicianusendorsedbypoliticianus,"ypoliticianusendorsedbypoliticianus,politicianus,politicianus",john_f__kennedy,689,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:58:40-05:00
scottrade,organizationhiredperson,"yorganizationhiredperson,organization,person",rodger_o__riney,680,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:59:04-05:00
ford,producesproduct,"yproducedby,vehicle,vehicle",car,559,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T08:03:03-05:00
ford,producesproduct,"yproducedby,vehicle,vehicle",car,559,anonymous-c5d2d425-3229d37c-199501c5,2013-01-20T09:49:24-05:00
accord,productinstanceof,"yproductinstances,vehicle,vehicle",car,671,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T08:03:17-05:00
accord,productinstanceof,"yproductinstances,vehicle,vehicle",car,671,anonymous-c5d2d425-3229d37c-199501c5,2013-01-20T09:49:31-05:00
the_catcher_in_the_rye,bookwriter,"ywriterwrotebook,writer,writer",j_d__salinger,682,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T16:30:37-05:00
the_catcher_in_the_rye,bookwriter,"ywriterwrotebook,writer,writer",j_d__salinger,682,anonymous-0bcbe1b3-741a1486-09ddfabb,2013-01-20T16:33:18-05:00
catcher_in_the_rye,bookwriter,"ywriterwrotebook,writer,writer",j_d__salinger,682,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T16:30:41-05:00
catcher_in_the_rye,bookwriter,"ywriterwrotebook,writer,writer",j_d__salinger,682,anonymous-0bcbe1b3-741a1486-09ddfabb,2013-01-20T16:33:12-05:00
blood,bodypartcontainsbodypart,"nbodypartcontainsbodypart,bodypart,bodypart",atria,685,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T02:53:44-05:00
junipers,plantincludeplant,"nplantincludeplant,plant,plant",trees,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:05:16-05:00
watain,musicartistgenre,"ymusicartistgenre,musicartist,musicgenre",metal,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:06:27-05:00
cookie,bakedgoodservedwithbeverage,"ybakedgoodservedwithbeverage,bakedgood,beverage",cream,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:09:47-05:00
hp,acquired,"yacquired,company,company",mercury,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:11:12-05:00
rats,animalpreyson,"nanimalpreyson,animal,animal",pets,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:14:02-05:00
main_goal,istallerthan,"nistallerthan,jobposition,magazine",people,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:16:53-05:00
michigan_state,teamplayssport,"nteamplayssport,sportsteam,sport",football,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:21:58-05:00
huckabee,politicianusendorsedbypoliticianus,"npoliticianusendorsedbypoliticianus,politicianus,politicianus",mccain,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:28:23-05:00
pets,animalistypeofanimal,"nanimalistypeofanimal,animal,animal",tigers,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:29:04-05:00
emma_donoghue,agentcontributedtocreativework,"yagentcontributedtocreativework,agent,creativework",hood,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:34:37-05:00
science,academicfieldsuchasacademicfield,"yacademicfieldsuchasacademicfield,academicfield,academicfield",aeronautics,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:38:29-05:00
scarlett_johansson,hasspouse,"nhasspouse,person,person",jennifer,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:40:17-05:00
mother,motherofperson,"nmotherofperson,female,person",holy_spirit,362,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:40:22-05:00
andrew_upton,haswife,"yhaswife,person,female",cate_blanchett,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:47:19-05:00
herds,ismultipleof,"yismultipleof,everypromotedthing,everypromotedthing",giraffe,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:47:22-05:00
u_s__citizens,companyeconomicsector,"ncompanyeconomicsector,company,economicsector",insurance,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:52:31-05:00
possibility,itemfoundinroom,"nitemfoundinroom,item,room",bathroom,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:54:09-05:00
carpenter_ants,animalsuchasinsect,"nanimalsuchasinsect,insect,insect",insects,671,anonymous-747d18ac-39c1269f-d01c1ff8,2013-01-21T05:14:04-05:00
bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",side,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:18:02-05:00
missouri_river,riveremptiesintoriver,"nriveremptiesintoriver,river,river",ohio_river,445,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:18:44-05:00
ford,automakerproducesmodel,"yautomakerproducesmodel,automobilemaker,automobilemodel",ford_taurus,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:22:16-05:00
peter,persongraduatedfromuniversity,"npersongraduatedfromuniversity,person,university",stanford_university,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:23:57-05:00
san_francisco,cityalsoknownas,"ncityalsoknownas,city,city",yerba_buena,685,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:25:20-05:00
information,subpartof,"nsubpartof,musicalbum,weatherphenomenon",water,535,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:33:31-05:00
rosemary,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",pepper,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:38:35-05:00
citizens,bankbankincountry,"nbankbankincountry,bank,country",united_states,688,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:38:48-05:00
lang_lang,musicianplaysinstrument,"ymusicianplaysinstrument,musician,musicinstrument",piano,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:39:40-05:00
atlanta_thrashers,teamplaysincity,"yteamplaysincity,sportsteam,city",atlanta,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:39:43-05:00
imipramine,drughassideeffect,"ndrughassideeffect,drug,physiologicalcondition",side_effects,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:40:48-05:00
fever_pitch,bookwriter,"ywriterwrotebook,writer,writer",nick_hornby,682,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:55:25-05:00
about_a_boy,bookwriter,"ywriterwrotebook,writer,writer",nick_hornby,682,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:55:27-05:00
about_a_boy,bookwriter,"ybookwriter,book,writer",nick_hornby,682,anonymous-afe66660-b27caad9-d8e3359c,2013-01-23T10:01:06-05:00
james_cameron,directordirectedmovie,"ymoviedirectedbydirector,movie,movie",aliens,682,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:03-05:00
james_cameron,directordirectedmovie,"ymoviedirectedbydirector,movie,movie",aliens,682,anonymous-dd18a05f-f9385b2b-4601b889,2013-01-26T19:08:59-05:00
samuel_l__jackson,actorstarredinmovie,"ymoviestaractor,movie,movie",pulp_fiction,667,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:30-05:00
bruce_willis,actorstarredinmovie,"ymoviestaractor,movie,movie",pulp_fiction,667,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:31-05:00
john_travolta,actorstarredinmovie,"ymoviestaractor,movie,movie",pulp_fiction,667,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:34-05:00
uma_thurman,actorstarredinmovie,"ymoviestaractor,movie,movie",pulp_fiction,655,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:37-05:00
quentin_tarantino,directordirectedmovie,"ydirectordirectedmovie,director,movie",inglourious_basterds,670,anonymous-afe66660-b27caad9-d8e3359c,2013-01-21T10:56:59-05:00
chevrolet,automakerproducesmodel,"yautomodelproducedbymaker,automobilemodel,automobilemodel",caprice,406,anonymous-c42574aa-9b60e0b7-0a2e1457,2013-01-21T12:05:28-05:00
management,academicprogramatuniversity,"yacademicprogramatuniversity,academicfield,university",college,683,anonymous-ce47aa6c-e86e8859-5cb88881,2013-01-22T03:48:53-05:00
ne,companyeconomicsector,"ycompanyeconomicsector,company,economicsector",insurance,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:45:24-05:00
cedars,plantincludeplant,"nplantincludeplant,plant,plant",trees,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:45:28-05:00
carnegie_museum_of_art,museumincity,"ymuseumincity,museum,city",pittsburgh,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:45:40-05:00
golf,sportusesequipment,"nsportusesequipment,sport,sportsequipment",skis,13,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:46:21-05:00
linkedin,competeswith,"ycompeteswith,company,company",myspace,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:50:11-05:00
jesus,parentofperson,"nparentofperson,person,person",virgin,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:51:03-05:00
jesus,parentofperson,"-parentofperson,,",virgin,682,bkisiel,2013-01-28T09:54:05-05:00
jesus,parentofperson,"-parentofperson,person,female",virgin,682,bkisiel,2013-01-28T09:54:05-05:00
black,politicianrepresentslocation,"npoliticianrepresentslocation,politician,location",states,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:57:37-05:00
first_playoff,sportsgamedate,"nsportsgamedate,sportsgame,dateliteral",n2002,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:57:46-05:00
theodore_roosevelt,politicianrepresentslocation,"ypoliticianrepresentslocation,politician,location",states,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T04:59:52-05:00
mixture,beveragemadefrombeverage,"nbeveragemadefrombeverage,beverage,beverage",cabernet_sauvignon,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T05:00:41-05:00
professionals,professionistypeofprofession,"nprofessionistypeofprofession,profession,profession",health_professionals,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-22T05:01:36-05:00
