"Entity"	"Relation"	"Action"	"Value"	"Iteration of Promotion"	"Action Source"	"Action Date"
"nitrogen_oxides"	"chemicalistypeofchemical"	"ychemicalistypeofchemical,chemical,chemical"	"gas"	"664"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:26:26-05:00"
"santa_catarina"	"cityalsoknownas"	"ncityalsoknownas,city,city"	"rio"	"667"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:26:46-05:00"
"santa_catarina"	"cityalsoknownas"	"-cityalsoknownas,,"	"rio"	"667"	"bkisiel"	"2012-12-14T08:37:12-05:00"
"santa_catarina"	"cityalsoknownas"	"-cityalsoknownas,city,city"	"rio"	"667"	"bkisiel"	"2012-12-14T08:37:12-05:00"
"football"	"sporthassportsteamposition"	"ysporthassportsteamposition,sport,sportsteamposition"	"fan"	"667"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:27:45-05:00"
"cookie"	"bakedgoodservedwithbeverage"	"ybakedgoodservedwithbeverage,bakedgood,beverage"	"chocolate"	"667"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:27:51-05:00"
"extra_virgin_olive_oil"	"beveragemadefrombeverage"	"nbeveragemadefrombeverage,beverage,beverage"	"juice"	"667"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:29:04-05:00"
"extra_virgin_olive_oil"	"beveragemadefrombeverage"	"-beveragemadefrombeverage,,"	"juice"	"667"	"bkisiel"	"2012-12-14T08:37:18-05:00"
"extra_virgin_olive_oil"	"beveragemadefrombeverage"	"-beveragemadefrombeverage,beverage,beverage"	"juice"	"667"	"bkisiel"	"2012-12-14T08:37:18-05:00"
"large_turtle"	"generalizations"	"yreptile"	"reptile"	"667"	"anonymous-0395ddcc-72c655c5-b8337ff6"	"2012-12-13T11:55:45-05:00"
"power_sugar"	"generalizations"	"nfruit"	"fruit"	"665"	"anonymous-18064fc7-548b2e44-91588326"	"2012-12-13T15:15:12-05:00"
"power_sugar"	"generalizations"	"-fruit"	"fruit"	"665"	"bkisiel"	"2012-12-14T08:32:11-05:00"
"power_sugar"	"generalizations"	"xfruit"	"fruit"	"665"	"bkisiel"	"2012-12-14T08:32:11-05:00"
"hex_nuts"	"generalizations"	"nfruit"	"fruit"	"667"	"anonymous-18064fc7-548b2e44-91588326"	"2012-12-13T15:16:01-05:00"
"hex_nuts"	"generalizations"	"-food"	"fruit"	"667"	"bkisiel"	"2012-12-14T08:32:17-05:00"
"beetles_music_downloader"	"generalizations"	"ninvertebrate"	"invertebrate"	"667"	"anonymous-5ffe88da-8a54a7a0-b7c6eb12"	"2012-12-13T17:17:22-05:00"
"beetles_music_downloader"	"generalizations"	"-animal"	"invertebrate"	"667"	"bkisiel"	"2012-12-14T08:32:08-05:00"
"senator_john_rockefeller"	"generalizations"	"ypolitician"	"politician"	"664"	"anonymous-4836e3fe-212eda8f-f37bfda9"	"2012-12-13T20:12:06-05:00"
"shoes_and_sandals"	"generalizations"	"yclothing"	"clothing"	"665"	"anonymous-4836e3fe-212eda8f-f37bfda9"	"2012-12-13T20:12:12-05:00"
"mushrooms_and_artichokes_in_cdkitchen"	"generalizations"	"nfungus"	"fungus"	"664"	"anonymous-dfdeddac-36b58315-f974840f"	"2012-12-13T20:29:47-05:00"
"mushrooms_and_artichokes_in_cdkitchen"	"generalizations"	"-fungus"	"fungus"	"664"	"bkisiel"	"2012-12-14T08:31:41-05:00"
"mushrooms_and_artichokes_in_cdkitchen"	"generalizations"	"xfungus"	"fungus"	"664"	"bkisiel"	"2012-12-14T08:31:41-05:00"
"jesus_of_nazareth"	"generalizations"	"npersonsouthamerica"	"personsouthamerica"	"667"	"anonymous-35739929-4cdda314-c62571f8"	"2012-12-13T20:53:41-05:00"
"jesus_of_nazareth"	"generalizations"	"-personsouthamerica"	"personsouthamerica"	"667"	"bkisiel"	"2012-12-14T08:32:01-05:00"
"jesus_of_nazareth"	"generalizations"	"xpersonsouthamerica"	"personsouthamerica"	"667"	"bkisiel"	"2012-12-14T08:32:01-05:00"
"joseph_lawrence"	"generalizations"	"ncriminal"	"criminal"	"667"	"anonymous-0b5a2c9b-f198c6a3-9dfda0b0"	"2012-12-13T22:36:45-05:00"
"tomato_pizza"	"generalizations"	"nvegetable"	"vegetable"	"664"	"anonymous-70861689-28f0f196-e4056e01"	"2012-12-14T05:59:58-05:00"
"tomato_pizza"	"generalizations"	"-vegetable"	"vegetable"	"664"	"bkisiel"	"2012-12-14T08:30:39-05:00"
"tomato_pizza"	"generalizations"	"xvegetable"	"vegetable"	"664"	"bkisiel"	"2012-12-14T08:30:39-05:00"
"cleveland_indians"	"teamplaysincity"	"nteamplaysincity,sportsteam,city"	"boston"	"667"	"anonymous-70861689-28f0f196-e4056e01"	"2012-12-14T06:00:10-05:00"
"cleveland_indians"	"teamplaysincity"	"-teamplaysincity,,"	"boston"	"667"	"bkisiel"	"2012-12-14T08:37:08-05:00"
"cleveland_indians"	"teamplaysincity"	"-teamplaysincity,sportsteam,city"	"boston"	"667"	"bkisiel"	"2012-12-14T08:37:08-05:00"
"ski"	"sportschoolincountry"	"nsportschoolincountry,sport,country"	"iraq_worth"	"664"	"anonymous-70861689-28f0f196-e4056e01"	"2012-12-14T06:00:14-05:00"
"ski"	"sportschoolincountry"	"-2country"	"iraq_worth"	"664"	"bkisiel"	"2012-12-14T08:36:54-05:00"
"beverages"	"agriculturalproductincludingagriculturalproduct"	"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct"	"milk"	"665"	"anonymous-70861689-28f0f196-e4056e01"	"2012-12-14T06:00:30-05:00"
"the_bodyguard__original_soundtrack_album"	"generalizations"	"ymusicalbum"	"musicalbum"	"667"	"anonymous-70861689-28f0f196-e4056e01"	"2012-12-14T06:00:43-05:00"
"iraq_worth"	"generalizations"	"l-<Iraq&#x20;worth><IRaq>"	"country"	"533"	"bkisiel"	"2012-12-14T08:37:51-05:00"
"tubs"	"generalizations"	"ybathroomitem"	"bathroomitem"	"662"	"anonymous-c0a8cea2-7d02fbdd-d7ece0a6"	"2012-12-14T09:26:43-05:00"
"www_crisismanagement_org"	"generalizations"	"nmlconference"	"mlconference"	"662"	"anonymous-dd3d9867-108fc1cc-cb89721a"	"2012-12-14T12:14:03-05:00"
"jeff_dean"	"generalizations"	"ychef"	"chef"	"667"	"anonymous-73c2cdfa-627a374a-4601b889"	"2012-12-14T12:56:42-05:00"
"dummy1"	"inverseofmammalsuchasmammal"	"RIE"	"concept:dummy2"	"643"	"mitchell"	"2012-12-06T15:42:27-05:00"
